id,osmID,X,Y
5484,3666794044,294047893.9353106,13066654.17923798
5485,3666794043,294056920.9126067,13064011.068301251
5486,897740829,294061642.6474278,13062630.496457826
5487,897740637,294063624.9724074,13064367.636647915
5488,2489183977,294064331.03217334,13065389.400438845
5489,2489184021,294069378.0519814,13072700.649240335
5490,897740652,294071422.8827036,13075663.903127914
5491,897740756,294073669.262555,13077077.617284384
5492,897740656,294052382.8681312,12997592.341222648
5493,897740861,294056498.0421236,12980845.83205852
5494,897740693,294056638.9989513,12978528.97698363
5495,3456167826,294054668.792432,12956959.950199263
5496,897740624,294054489.5667823,12954999.686556887
5497,1343524837,294053921.9125893,12949169.608105123
5498,1343524833,294053476.71862674,12946603.025702693
5499,1343524832,294052854.2124555,12945077.96037609
5500,1343524830,294050750.0650592,12940524.735174092
5501,897740779,294080558.9261424,12958238.91363317
5502,897740631,294040133.65602267,13006199.66591731
5503,897740749,294044920.4478412,12987926.275616126
5504,3685966608,294045227.2362309,12986679.025769819
5505,897740767,294047055.84810877,12979247.913783632
5506,897740771,294047215.3015338,12974653.56168949
5507,897740865,294046239.4465728,12961200.890893066
5508,1132094731,294045560.812796,12957049.519321175
5509,1315904711,293395374.16482973,12126060.515935855
5510,2043843887,293393423.0927214,12127612.247443905
5511,910859918,293392037.1235513,12128536.43487955
5512,5216793606,293798709.0521124,12704374.275917146
5513,2486283842,293797083.2649911,12700469.879241299
5514,2486315003,293791868.5001799,12688029.986230472
5515,299238202,293790905.4014929,12685617.881105397
5516,455896100,293789320.43444836,12680051.905986346
5517,2486315149,293787665.3078969,12671690.277294504
5518,455896099,293787442.71091557,12670568.092245074
5519,455896102,293786265.3068254,12660110.677411603
5520,455896096,293784913.1417814,12567980.881017713
5521,455896098,293785564.3495691,12563230.22159166
5522,455896097,293789195.4229632,12552997.177550733
5523,3319403840,293798706.5008576,12542368.670335205
5524,913955851,293804636.89264023,12535749.973560566
5525,358415134,293819646.5624423,12754039.58433164
5526,4450661805,293824088.2970491,12766403.899069183
5527,785071319,293824744.6073464,12768277.469693175
5528,299238210,293829701.05760914,12782487.969189057
5529,3061870100,293840372.3186238,12813181.891653128
5530,1133563032,293846252.9609378,12830022.332175672
5531,358406872,293848825.2635899,12837443.417792484
5532,4281070372,293854889.59624946,12854977.999006148
5533,2486283630,293804170.0130118,12717065.727539718
5534,3089429906,293801850.2845849,12706398.000962475
5535,3089429904,293801126.3660354,12701601.940719392
5536,2486283840,293800609.7369384,12697318.839424536
5537,1134123436,293800663.9511029,12685262.110400934
5538,2486283557,293800920.3522103,12684225.947807273
5539,2486283555,293801400.6259264,12683115.953840917
5540,2486283870,293801960.626355,12682703.035920355
5541,913955898,293802683.9070908,12682669.621725544
5542,2486283652,293803217.75715774,12683194.721461002
5543,2486283804,293803626.59573936,12684202.075007604
5544,913955873,293804570.5600154,12686959.95372543
5545,2045678776,293078440.07260376,11424653.84883628
5546,918722427,293079850.9165082,11423808.152574273
5547,918722134,293081089.5507136,11423179.877018912
5548,918722557,293067037.8770889,11426019.438119415
5549,344372599,293067518.150805,11424268.530105699
5550,918722291,293074971.6417032,11395505.160138248
5551,1075137756,293076759.4335043,11388441.592812384
5552,918722525,293074900.2065688,11417865.592141017
5553,344372597,293063964.8906823,11420586.39209799
5554,918722529,293064882.06678295,11425618.230441978
5555,918722339,293065548.58209944,11426564.960852364
5556,1981032236,293067113.7769192,11427709.516507104
5557,130200355,293069073.1406056,11430216.754384411
5558,2071321949,293070388.95026875,11430066.451954518
5559,3122070421,293072005.80799824,11428988.723746633
5560,130200360,293052779.5518254,11343368.094572425
5561,738244857,293051799.2321685,11341702.969664546
5562,5223610824,293048464.7421449,11336165.926476566
5563,361374314,293046590.2076806,11333118.398594355
5564,2962265370,293044280.0464592,11329493.578052217
5565,361374316,293040859.4515861,11323915.945872132
5566,5223613972,293039345.28186226,11321453.83165343
5567,361374317,293030472.01766795,11307022.347941563
5568,361374307,293020719.2083812,11291104.684893757
5569,3152155653,293019484.401058,11289134.80597632
5570,2045678700,293017005.2192061,11284976.127024196
5571,5223628189,293015490.4116686,11282652.024564657
5572,2045678699,293012925.7627809,11278928.551924577
5573,5223628192,293010117.46905977,11274393.52988423
5574,3126237458,293006261.2474296,11268170.091657711
5575,361374293,293004286.57621443,11264985.265157778
5576,2262293969,292996491.8549867,11252445.889228707
5577,3152159566,292991997.81965655,11245307.478461491
5578,2491899377,293894583.2940553,12435905.325661179
5579,2119242921,293896215.4593136,12433227.097056463
5580,611227642,293898405.0737457,12429759.651742775
5581,2119242919,293900462.6607419,12426422.59889834
5582,2119242915,293902839.1545881,12423550.817414986
5583,2119242913,293904577.1969206,12422281.753272962
5584,2119242910,293908239.523186,12419622.784677383
5585,2119242908,293909918.88665813,12418104.507947918
5586,611227647,293910825.2199258,12416332.096060015
5587,1003159929,293210203.453632,11681128.276722644
5588,1003159859,293210977.7594638,11683818.299340533
5589,918763864,293216575.8503087,11700858.287710546
5590,2064695473,293218572.2071897,11707493.931922607
5591,918764007,293228100.506054,11737902.89891344
5592,918764228,293239163.3846805,11772235.299639136
5593,918763891,293279466.83238345,11626496.490586882
5594,918764058,293277709.0178263,11626172.716170965
5595,918764271,293275689.6996521,11626182.897518158
5596,918763848,293273119.9482548,11627474.017677704
5597,918763921,293267522.4952236,11634212.649800142
5598,918764100,293257546.4511419,11646701.198245956
5599,918764340,293245251.9542607,11661472.600750694
5600,1003159855,293237750.62733495,11671311.678552555
5601,918764156,293230642.19364846,11680756.686792959
5602,1003159955,293223447.0172988,11691300.600202804
5603,918764404,293209175.93576133,11710804.942580039
5604,1003160023,293201094.1983686,11719762.772649426
5605,1003159790,293193851.1859914,11729576.279768668
5606,1003159802,293186759.3354611,11738979.659791982
5607,1003159960,293179292.4504752,11748964.513319304
5608,918763873,293164498.9995174,11767537.641471997
5609,919647386,293167865.380226,11331664.338385785
5610,919647485,293160366.60455513,11344547.400432857
5611,919647646,293184020.5634333,11343813.238741428
5612,2045678729,293180488.3511627,11339835.318356212
5613,2045678725,293175403.7003463,11334525.978409784
5614,2045678722,293172188.4814846,11331438.266071944
5615,919647557,293171426.9319268,11330742.556649799
5616,919647494,293170684.51678,11330177.467439009
5617,2045678719,293169972.0788771,11329990.413869675
5618,2045678720,293169260.27878785,11330120.961125644
5619,2045678721,293168596.9525399,11330686.04559506
5620,2045678746,293159703.2783071,11345357.80482015
5621,2045678747,293158645.1453788,11346320.652957637
5622,2045678749,293157516.85294354,11346885.145198619
5623,919647499,293156093.2527651,11347256.29045197
5624,919647569,293154674.75509626,11346885.145198619
5625,919692366,292823319.6951134,10965295.815989293
5626,1260792485,292829600.24661726,10956866.371585747
5627,919692154,292835558.064389,10949871.012184016
5628,919692252,292846664.9521608,10935855.950820003
5629,919692143,292771810.49851507,10753676.045185633
5630,5223770094,292774565.2158854,10754078.68356227
5631,1252315348,292776490.137632,10755415.613762854
5632,5223770093,292780399.2977993,10759942.006321182
5633,919692522,292783573.0587705,10764320.8598463
5634,4025917619,292831376.5577718,10896565.348844098
5635,1252298392,292831857.4693016,10898327.249077184
5636,1252298353,292834746.76536256,10906949.606351927
5637,1260792492,292843311.3277262,10927710.83272489
5638,919692719,292850805.0008875,10942890.221093189
5639,919692212,292851275.7073981,10943703.54050046
5640,919692332,292852529.6491323,10965622.577976843
5641,919692465,292847647.1852588,10947361.002883209
5642,919692635,292833039.33808774,10965925.354553696
5643,919692224,292651824.3474574,10828230.669831932
5644,1252336302,292656392.3691768,10832746.047195075
5645,919692147,292661438.1133575,10837737.26376098
5646,1969949981,292666380.5317188,10843631.472600525
5647,344550569,292670479.122555,10848951.88613939
5648,919740313,292669000.0325847,10454211.616256444
5649,919740286,292658162.3021943,10462226.529747942
5650,919740123,292656163.3940585,10465047.774980273
5651,3097346667,292654672.82344157,10468258.032760505
5652,919739994,292656357.92723703,10472831.515899083
5653,919740212,292659938.61334884,10485515.55198369
5654,919740067,292661556.7467057,10496453.08923201
5655,919740307,292664849.7788388,10503277.234374749
5656,919740144,292668632.0140798,10511313.548019197
5657,919740014,292669051.6954944,10515933.174837844
5658,3097346424,292718151.8697478,10360119.537084837
5659,3097346680,292718264.76277274,10379566.160861649
5660,3097346958,292716793.3265668,10382285.80181969
5661,3097347074,292713029.5879231,10388576.451598616
5662,3097347080,292710977.1034365,10396464.01566297
5663,3097346640,292711148.03750813,10407544.315111356
5664,3097346648,292713874.6910756,10414925.810941294
5665,3097346653,292717169.6366498,10423541.073178418
5666,3097346654,292719075.4239854,10432595.69025598
5667,3097346962,292723670.8716939,10444719.64225205
5668,3097346717,292723841.80576545,10458225.612636516
5669,3097346698,292719496.3810274,10466536.900444968
5670,4741313605,292713779.0190206,10471365.059220519
5671,3097347055,292709916.4192534,10474628.09564776
5672,3097347104,292700028.3934623,10486467.071119124
5673,3097347106,292679636.2138459,10516036.867167681
5674,3097347087,292674508.1916979,10503696.422082294
5675,4741294241,292671511.10512155,10508685.51888965
5676,919739967,292668312.4694161,10518204.396545332
5677,919740227,292660480.7549938,10541249.586865213
5678,919739940,292656301.1618177,10555731.473476214
5679,919740150,292655752.004222,10561825.112515543
5680,3097346415,292656706.17351717,10566534.707866805
5681,919740257,292659522.7588164,10580452.70875588
5682,919739963,292664478.5712654,10598181.39171157
5683,919740177,292665025.81542003,10602209.027930126
5684,919740119,292666625.4521796,10632349.86960295
5685,919739988,292669150.5566179,10641245.282302726
5686,919740051,292671083.1321289,10647687.047435371
5687,919740292,292671483.04131883,10650148.780428877
5688,919740129,292670991.28695613,10651782.790115159
5689,919805481,293085884.6341102,13861516.048542507
5690,3631435941,293084719.986294,13871987.905761553
5691,3631436020,293082124.7223487,13893662.20304203
5692,3631436039,293081291.0998428,13900533.321507169
5693,348220953,293078461.1204559,13924127.498126313
5694,4294414287,292936932.173867,13506404.460936626
5695,4294414286,292938018.37059814,13505836.444264058
5696,348220907,292940654.4546202,13503673.021973718
5697,348220905,292938011.9924611,13534596.565920543
5698,4294414636,292938836.0477615,13535302.924494587
5699,4294414639,292939880.7866021,13535661.566446684
5700,919805299,292939951.5839228,13535686.020021822
5701,4294414638,292942141.1983549,13535658.849388389
5702,4293408704,292954868.7707384,13532630.03001022
5703,4293408703,292961435.0627799,13531285.845682474
5704,348220918,292967514.7029683,13530039.666494483
5705,3403833433,292976855.4846048,13527382.485243706
5706,348220926,292985249.75071055,13525274.334633479
5707,4294414610,292986964.19393605,13525011.202556685
5708,348220927,292988399.91257477,13525225.505202446
5709,4294414612,292989466.9748949,13526337.821363566
5710,919805150,292934390.4862725,13524145.925159581
5711,4294476800,292933268.57197416,13523427.207899146
5712,345332624,292931676.588979,13522404.8666769
5713,348220906,292937028.4837357,13529388.163854256
5714,919805198,292937229.3950512,13530392.590798866
5715,919805348,292957496.5631824,13477032.290226243
5716,3600104146,292956539.2048187,13473185.31078522
5717,2340564208,292955268.0421146,13467821.076143052
5718,919804926,292952537.56166494,13456611.78648229
5719,919805037,292953008.90598917,13447898.335264282
5720,2425722554,292951304.0299691,13437729.405519268
5721,4526941403,292950777.8336666,13434231.788546924
5722,4526941404,292950504.2115893,13429776.166115992
5723,919805424,292950515.0544222,13425280.820501892
5724,919805125,292950615.1911731,13421367.941579489
5725,919804885,292951297.6518321,13415461.645841405
5726,919805280,292953116.05869085,13409115.570670182
5727,919805026,292955445.3543232,13403364.078569936
5728,1678116405,292966115.97752416,13388546.396359045
5729,1622149703,292967960.5347446,13385876.867559945
5730,1622149697,292971920.7200079,13380474.727043618
5731,4294414607,292929641.3254623,13522876.696658192
5732,4294414608,292928475.40201867,13523424.495907947
5733,4294414591,292938673.405268,13508866.435394779
5734,4294414596,292937778.55264693,13511267.0743035
5735,3631436074,292971131.1066473,13913733.029514829
5736,348220966,292969210.01178294,13889837.836493172
5737,3631435978,292968181.85609853,13881708.812650466
5738,3631435953,292967400.534316,13875535.67798397
5739,4525286377,292964628.5959758,13852486.68978306
5740,348220967,292964031.6023526,13848991.305815445
5741,4525286378,292963071.69273406,13846030.530043647
5742,3631435867,292961628.95814466,13842803.415761687
5743,4525286379,292957939.8437039,13836120.69424562
5744,4525286380,292956057.6554752,13832187.68579115
5745,348220968,292955163.4406678,13828785.537527274
5746,3063604104,292924510.11424583,13528834.437522393
5747,292787974,292923684.783318,13530064.099103201
5748,3063604109,292898921.6664155,13569139.584862558
5749,1599158972,292897984.0802765,13570723.741876101
5750,3533633825,292896633.8286736,13572778.253782343
5751,292787972,292895818.702765,13574021.655662155
5752,292787969,292889348.0827785,13585567.861952897
5753,3454659445,292887938.5145015,13588791.082391705
5754,3063604114,292882793.2713836,13600571.920612704
5755,292787967,292881614.591666,13603552.701507207
5756,3630784566,292881240.19502413,13604524.630480984
5757,1903675066,292879097.7788058,13610084.419336585
5758,3063604115,292877739.8734385,13613501.19544893
5759,3302536148,292868479.4563282,13636050.38224887
5760,1903675070,292851986.8696736,13676400.888436228
5761,3063604122,292847323.8137129,13688752.165884
5762,348220886,292847008.0959314,13689561.578083908
5763,4972291293,292846420.0317,13691016.546496259
5764,2467927281,292845919.9857592,13692254.776243486
5765,3630784721,292845321.07869494,13693743.744637245
5766,2292339310,292844792.3311376,13695057.657858692
5767,3063604133,292843463.1273868,13698276.746247156
5768,3061728176,292841265.2213766,13703724.398245944
5769,3088221957,293198342.6700668,13049236.79630158
5770,630250336,293197661.4850352,13048030.857268954
5771,922718224,293197121.894645,13046978.994600886
5772,2517355571,293196587.4067644,13045778.512604548
5773,2517393425,293196334.8325392,13045256.522543933
5774,2509518846,293195218.0207505,13042324.56496681
5775,355245211,293195086.6311283,13612769.860941451
5776,1248469001,293531448.5286562,12677544.92984224
5777,3097275961,293521901.7331946,12686107.39559309
5778,4926272777,293497763.6737181,12707255.576764094
5779,5263164009,293490583.1670835,12713559.05961923
5780,3097298391,293480615.41457987,12722319.617482703
5781,2120595514,293474297.2320677,12727878.070883144
5782,5263164013,293473120.4657912,12728918.698739553
5783,3097275963,293460469.4310517,12740116.416274767
5784,3065507363,293543626.943444,12017490.604672749
5785,3065507364,293543744.9389785,12018172.90416603
5786,4227654951,293544147.39942324,12020408.140170455
5787,3666794470,294095369.5980701,13231020.14964849
5788,588404577,294094930.7822445,13232836.073196651
5789,1134220775,294093211.87432295,13243947.476550618
5790,4830767481,294092871.2818072,13260440.147803536
5791,588404528,294092780.0744481,13264883.954832511
5792,3666794807,294105249.3322831,13296020.045609135
5793,588404587,294113915.9448387,13317748.919566525
5794,5132668771,293257031.73548603,11964431.73033956
5795,5132668768,293255495.88009644,11951883.15405437
5796,5132668770,293253821.6191339,11938231.530872082
5797,5132668784,293252910.8211703,11930817.29202746
5798,5132668772,293252067.63145894,11923962.66968987
5799,5132668769,293251388.3598684,11918440.216088848
5800,1003123681,293247995.8287981,11892843.445671853
5801,1003123734,293245223.89045787,11869658.518439356
5802,1003123716,293242632.45339483,11846964.189186605
5803,1003123791,293240192.1781786,11824457.865443148
5804,5119099270,293241409.7645319,11813151.402574496
5805,976722748,293242084.5714265,11810304.226079913
5806,1230878979,293146018.98537356,11875753.6826661
5807,1003136548,293145992.1971982,11879561.493449751
5808,1003123684,293147018.4394415,11889803.243339064
5809,976722720,293148519.8528913,11899708.589254746
5810,1003136585,293154210.4267227,11910979.927706327
5811,976722746,293159774.0756278,11922649.209674181
5812,976722724,293169098.9119218,11924137.24948129
5813,976722758,293196129.4565278,11835251.943778064
5814,5128303558,293196884.6279486,11841772.100529473
5815,976722719,293200047.5460869,11869149.607368235
5816,349249327,292810640.5965711,10734982.283153623
5817,5251535280,292810578.72864217,10732193.609941605
5818,345112479,292810472.85156804,10727400.40287077
5819,1485593686,292810448.6146474,10724146.22588262
5820,345112503,292810466.473431,10721616.669398243
5821,1485593679,292810489.43472415,10718228.179516504
5822,343244488,293489519.9316456,12185116.200268244
5823,2275317872,293488354.6460157,12186048.412787167
5824,2859782444,293486836.6494097,12187266.464564957
5825,343724527,293485199.3816418,12188573.350053145
5826,1165759071,293484308.3559029,12189286.70779251
5827,3783780309,293478253.5904488,12194271.270354675
5828,3814480455,293476881.0153664,12195402.126919718
5829,347770864,293468523.1046416,12202286.76193399
5830,343724129,293519006.6968103,12121604.866197444
5831,2181561263,293520102.4607469,12120758.38870604
5832,1683671966,293520253.6225938,12120552.268002398
5833,343724130,293521731.4369367,12119455.988564998
5834,343241551,293483375.23445976,12149319.517540576
5835,618551230,293484014.3237872,12148813.021450518
5836,3811020831,293488771.1383618,12145114.566979965
5837,2383558215,293489168.49629694,12144806.455234716
5838,2383558225,293496578.6158635,12139049.591323353
5839,1003123687,293230872.4443942,11901106.653149318
5840,1003123821,293239692.1322378,11896624.973791862
5841,1003145471,293099644.826874,11841347.318878522
5842,1003145449,293101619.4980892,11847831.33300432
5843,1003145460,293108588.25057536,11867804.663973806
5844,1003123736,293117045.0224237,11911630.16535549
5845,1003123770,293120362.92929107,11936388.396609588
5846,1003123774,293122692.8627372,11957215.12611127
5847,1003136552,293123483.1139115,11966031.958236562
5848,1003123815,293087176.8446664,11939296.258258104
5849,1003131120,293094051.8385387,11929715.561763817
5850,1003123685,293098115.9874351,11923285.683942689
5851,1003123775,293102581.3211488,11920201.797334649
5852,1003123694,293108909.7086802,11916706.746524971
5853,1003123801,293125260.0628797,11908029.154956058
5854,1003123755,293134264.71669626,11905737.841997227
5855,1003123693,293137068.5457215,11902793.629897041
5856,1003123733,293140544.6303865,11902303.407801282
5857,1003123807,293171405.8840747,11894106.543030914
5858,1003123781,293173899.7356417,11886372.76145489
5859,1003123800,293170907.1137613,11863117.426229667
5860,976722752,293194307.2227869,11896682.221898476
5861,5119100521,293192721.61792874,11882448.927291343
5862,976722718,293191916.05922556,11873944.623577405
5863,5119100526,293192351.6859827,11871776.934312914
5864,5128302400,293191690.91098946,11865978.761503054
5865,1411858192,293190118.0624053,11852202.441043766
5866,1411858198,293188108.3114366,11845981.421966678
5867,1003123700,293152827.6466211,11888106.840314822
5868,2346968839,293159856.99140877,11885938.782882018
5869,1003123666,293162702.27832454,11884338.598379191
5870,2346968840,293168005.0614263,11890123.087960476
5871,1003123838,293177134.7267281,11902780.896400144
5872,976722756,293180017.00683844,11909756.122790398
5873,1003123808,293116923.200007,11980803.450070815
5874,1003123796,293114277.54877937,11962986.071451716
5875,1003131071,293112042.64957464,11944340.552845947
5876,1003123841,293111753.0821548,11940506.285033772
5877,1003145388,293100829.2469149,11876880.365475656
5878,1003145488,293094707.5110223,11857162.353284253
5879,1003123798,293162768.6109493,11865183.119726272
5880,1003123790,293163454.8984905,11872476.180182165
5881,1003123816,293163893.0765024,11879415.568405744
5882,1003123722,293222775.3994727,11832687.243326971
5883,1003123738,293231491.1236832,11827974.20686031
5884,4959123057,293238075.91232204,11824220.851716187
5885,1003123827,293137187.1790697,11928185.800930204
5886,1003123747,293139468.0008609,11948818.077173356
5887,1003123836,293140978.9815162,11960594.461861333
5888,1003123752,293236974.4080621,11873452.289304249
5889,1003123724,293236837.91593033,11872243.794277402
5890,1003123746,293234360.6475195,11850662.962548438
5891,1003123704,293229911.896962,11815400.692046516
5892,1003123787,293228799.54986924,11806937.330603134
5893,918764168,293225805.6523614,11796475.001686579
5894,472387639,293178359.32903206,11860217.249751361
5895,1003123678,293181118.5110983,11877279.929058
5896,1003123804,293128421.0675769,11932358.31475451
5897,1003123692,293145164.9528293,11924247.960983917
5898,1011448573,293148914.0217579,11921840.400206214
5899,1003123769,293221153.4392336,11820371.080461148
5900,5128303728,293242918.1939324,11809885.625932977
5901,5128303748,293250114.6459095,11806276.287440946
5902,1048009094,293256048.8645743,11803302.401964335
5903,976722762,293262180.8054861,11805247.198456574
5904,1003123753,293218068.9721804,11806462.46070558
5905,1003123742,293220307.06045365,11814265.481140153
5906,1003123803,293225614.9460651,11855389.931150297
5907,1003123825,293228142.6017582,11878548.543335192
5908,1003123717,293231933.766391,11910790.818190647
5909,1003123785,293100819.0418957,11910705.826895107
5910,1003145397,293094016.7587852,11885640.30667581
5911,1003145417,293088487.5518199,11866099.065724513
5912,1003131033,293155815.8038056,11942811.705291087
5913,1003136569,293154322.6819339,11942252.354213731
5914,1003123720,293147554.84076315,11944434.5158004
5915,1003123744,293130670.6364968,11953589.434634503
5916,1003123784,293100536.4904266,11990842.790841566
5917,2345659755,293099021.04507536,11995151.53488271
5918,2345659759,293096509.97253853,12003751.53183768
5919,1003123788,293148581.0830065,11952398.41333812
5920,1003136565,293146442.4936704,11935029.83776955
5921,1003123698,293143546.1816587,11913757.692656089
5922,1003123748,293141096.9770507,11893318.138795523
5923,1003123780,293139280.4836331,11882224.656935044
5924,1003123696,293092558.716667,11921459.442341497
5925,1003123721,293091295.2077273,11919984.76583327
5926,1003123713,293092065.6866769,11915518.038116647
5927,1003123737,293094674.3447099,11913028.603418458
5928,1003123766,293098719.997009,11912121.072999472
5929,1003131009,293174697.64058036,12023627.333377661
5930,1770587033,293174007.52615696,12023532.247665845
5931,1003131081,293173449.43916947,12021334.849136095
5932,1003131007,293170204.2430639,11996393.26258947
5933,1064665266,293182977.1002201,12021257.07839495
5934,1003131116,293181370.4475098,12020289.340648599
5935,1003131016,293177684.52213746,11992210.617523747
5936,1064664997,293197417.2023881,12011872.926703656
5937,1060378334,293194902.94078267,12013601.104673624
5938,1003131056,293188916.4213945,12015366.423214484
5939,1770587035,293173709.6671591,12025819.002857523
5940,1003131070,293168020.3689551,12030942.193818823
5941,1003131019,293158147.0128791,12035320.246928573
5942,1003131062,293149558.8514086,12034735.763023255
5943,1003131126,293144694.2463187,12037836.277853673
5944,1003131053,293141280.02958256,12037481.117787179
5945,1064665004,293182642.8858413,11958728.017884474
5946,1064665020,293185465.8492775,11984996.130666157
5947,1003131074,293186072.4101062,11987594.25212052
5948,1003131097,293149363.6804164,11958597.471968323
5949,4698557175,293151318.5794069,11975199.428894246
5950,1003131106,293153476.9409677,11993441.041030323
5951,1003131035,293136845.3109265,12000033.69693629
5952,1003131054,293126247.3984873,12016983.243693372
5953,1003136590,293122624.6166713,12020822.875104016
5954,1003136556,293113810.0313373,12030364.58356051
5955,1003131067,293107171.66634774,12036976.563175645
5956,1003131059,293097249.1986168,12043705.65695868
5957,1003131077,293093743.7745216,12045899.605903773
5958,1003131101,293088445.45611566,12046138.122160159
5959,1003131133,293086200.3518917,12043644.965085434
5960,1003131082,293079413.37631,12040663.07408773
5961,2345659778,293075450.00197816,12012548.178859666
5962,1003131049,293127234.7340949,12022281.132528525
5963,1003131046,293129445.3963791,12042611.120609738
5964,1003131092,293109460.14190334,11946831.01844389
5965,3252519288,293108745.7905593,11952374.89441261
5966,3252519292,293108326.74695843,11955631.98594798
5967,1003131118,293107555.63019514,11957889.144413933
5968,1003131144,293105824.6038133,11962270.853896856
5969,2345659738,293103961.5499956,11966293.343852442
5970,1003131011,293096152.7968665,11980247.34472239
5971,1003131034,293089912.4276257,11986867.79361388
5972,1003131051,293083435.4295022,11990675.057831574
5973,1003131040,293076563.6246984,11991670.765606806
5974,1003131091,293132779.248589,12015429.016440962
5975,1003131032,293135208.6809723,12038693.937541172
5976,1003131058,293124233.1828227,12026376.761634557
5977,1003131037,293126372.40997255,12043805.366236761
5978,1003131038,293141747.5470247,11969565.81599303
5979,4698557174,293142924.9511149,11979594.677919189
5980,1003131047,293145495.9781396,11998476.958038867
5981,1003131030,293086211.8325383,12094144.93921094
5982,2055492993,293087791.6970732,12091315.003017457
5983,2055492977,293088524.5450145,12088920.54150604
5984,1003131098,293089140.035235,12085346.821985172
5985,2055492880,293089348.6003149,12082272.078867465
5986,2055492843,293090065.5029137,12077418.61983847
5987,1003131129,293092051.0169618,12071003.623650853
5988,2055492784,293092776.8489524,12068938.46532791
5989,2055492771,293094054.3897935,12066182.291917566
5990,2055492738,293095855.57568234,12062481.63401096
5991,1003131008,293097661.226267,12058272.515989339
5992,1003131104,293087799.3508376,12048528.09285489
5993,2055492634,293088095.9342081,12052470.59863963
5994,1003131136,293088801.993974,12056059.287361171
5995,2055492698,293089564.8191592,12058153.039335871
5996,1003131018,293090716.0728877,12062079.512464559
5997,2055492757,293091364.0916069,12065001.423846714
5998,2345660097,293092225.7779156,12067378.596461264
5999,1003136568,293152280.4024665,11932117.439877616
6000,1003136566,293107415.3111811,12012487.770129519
6001,1003145472,293076046.9956014,11887170.93228543
6002,1003145478,293079502.670228,11882277.550208053
6003,1003145487,293081058.29784226,11878229.252711339
6004,1003145489,293081695.4737286,11873950.962881926
6005,1003145430,293109615.1306324,11838601.60992115
6006,1003145410,293117116.4575581,11829172.61941777
6007,2345659714,293047966.6096452,11912735.28969191
6008,1003145469,293047377.26978636,11914758.991645366
6009,1003145481,293048051.4388673,11920297.548770389
6010,1003145492,293050038.2285428,11927832.173546601
6011,2345659716,293053469.02843505,11936172.97086552
6012,1003145484,293055048.2551563,11938020.312571988
6013,1003145391,293058905.7524139,11939253.58054467
6014,1003145412,293060759.87683976,11942194.713829463
6015,1003145448,293070073.2324872,11917517.060911285
6016,1003145476,293064169.62887996,11896718.267254453
6017,1003145452,293075651.5511074,11910455.10887942
6018,1003145447,293068937.92410123,11890025.6502275
6019,1003145486,293174863.4721424,11723354.636041792
6020,1003145421,293170380.9174588,11709077.075155716
6021,1003145479,293087845.9112377,11893801.343248807
6022,1003145403,293082256.1119709,11876831.742967881
6023,1003145493,293078779.3894922,11864712.53273263
6024,1058901815,293079516.0643157,11942959.023110405
6025,1058901675,293071222.57277465,11943546.191670144
6026,1003145490,293065581.1105981,11923562.430822555
6027,1003145485,293058570.2624077,11902479.54406379
6028,1003145453,293123182.7036588,11847949.205902943
6029,1003145404,293115991.992005,11857729.374760779
6030,1003145439,293108331.2116543,11789921.658582537
6031,472387642,293112250.5768408,11805834.931094391
6032,1058096676,293114535.22551423,11820086.000426643
6033,1003145458,293129217.6968882,11865780.369801527
6034,1003145465,293168947.1122612,11730329.056795035
6035,1003145398,293164847.88361126,11715879.78061368
6036,1003145442,293121457.4176003,11876163.747837842
6037,1003145480,293118162.4720261,11796142.900209257
6038,1003145435,293114100.2365708,11782303.307717413
6039,1003172352,293110937.9562462,11772331.03468665
6040,1003145393,293104097.4043137,11751339.611743454
6041,1058901905,293056045.1579694,11919272.015951116
6042,1003145423,293053695.4522986,11922000.025889022
6043,1003145461,293078614.1957439,11895535.233094824
6044,1003159964,293142981.0787205,11787121.901631849
6045,1003159793,293146638.94029003,11801690.531821186
6046,1003160016,293148170.96879745,11813781.713687584
6047,1003159863,293227617.6810831,11667780.402956855
6048,5021889748,293227215.2206384,11669589.87226513
6049,1003159801,293228259.3216653,11673433.798746547
6050,1003159973,293236693.1322204,11699497.361871324
6051,1003159946,293242291.860879,11717409.175227953
6052,1003159773,293155732.8880246,11684882.285872333
6053,1003159843,293154565.0511399,11681803.760948345
6054,1003159912,293152536.1657602,11675279.66737929
6055,1003159956,293149954.2959026,11670852.48692814
6056,1003159996,293267828.64579964,11640188.74032869
6057,1003159935,293270288.0554268,11640433.608533174
6058,1003159971,293277753.0269716,11644109.747532057
6059,1003159962,293255779.0693792,11665152.112835879
6060,1003159948,293263519.5764424,11668114.390514651
6061,1003159980,293264665.7276613,11668563.148484882
6062,5119099669,293269689.1483625,11670491.715593223
6063,1003159978,293275003.41211087,11672531.559203872
6064,1003159949,293266169.0545522,11654277.084041744
6065,1003159976,293209487.18884695,11811375.9619371
6066,1003159836,293198475.9731301,11776494.753809903
6067,1003159788,293182949.674231,11726057.55000366
6068,1003160020,293180195.5946744,11717074.783801103
6069,1003159932,293203935.6584021,11695064.432933336
6070,1003159965,293196968.81935704,11705643.283439394
6071,1003159903,293189834.8731225,11716862.185593786
6072,1003160008,293174244.15503967,11733912.11247973
6073,1003159815,293187477.5136873,11709487.35174131
6074,5128303585,293199491.3725405,11747052.601351747
